Survived,Pclass,SibSp,Parch,Age_Missing,FamilySize,IsAlone,Fare_Log,FarePerPerson_Log,Age_Log,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_U,AgeGroup_Child,AgeGroup_Teen,AgeGroup_Adult,AgeGroup_Senior,FamilyType_Alone,FamilyType_Small,FamilyType_Large,Pclass_Fare,Pclass_Age
0,3,1,5,0,7,0,2.3367739367307436,0.8481831826594775,3.2525524202581875,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.010321810192231,74.56875535461775
0,3,0,0,1,1,1,2.5917935000043584,2.5917935000043584,3.388017377110765,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,7.775380500013075,85.82158242365918
0,3,0,1,0,2,0,2.2682420645714996,1.6735763535503319,3.251317759426572,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.804726193714499,74.47304334871518
1,2,0,0,0,1,1,3.509501560489209,3.509501560489209,3.2615541602914364,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7.019003120978418,50.1801075505421
1,3,0,4,0,5,0,3.208421366964342,1.7488519682167785,3.8220965111219316,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9.625264100893027,134.09975503292387
0,2,0,0,0,1,1,3.0856369608815752,3.0856369608815752,3.5763959180693226,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.1712739217631505,69.48896475011861
1,1,0,1,1,2,0,4.355973941342874,3.6755750922821377,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.355973941342874,28.607194141219725
1,3,0,2,0,3,0,2.3081396379073746,1.390925288471227,3.401559947923199,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,6.924418913722124,87.03263687965212
1,1,0,2,0,3,0,4.494396154771829,3.417880770102089,3.5252541872105345,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.494396154771829,32.96240532823909
1,2,0,0,0,1,1,3.6757511538610794,3.6757511538610794,3.692944945021494,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7.351502307722159,78.32590129810627
1,3,0,0,0,1,1,2.5779491087407895,2.5779491087407895,4.030543287481485,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7.733847326222369,165.87445620129202
0,3,1,0,0,2,0,1.9857488031119135,1.4212391184672697,2.9421892010537882,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5.95724640933574,53.87190679225507
0,3,0,0,1,1,1,2.3812021695536725,2.3812021695536725,3.388017377110765,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7.143606508661017,85.82158242365918
0,3,1,0,0,2,0,2.997121308398265,2.3526981912240053,2.888075606212941,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8.991363925194795,50.87615005265309
1,2,1,0,0,2,0,2.62630493378508,2.003005862516936,3.2307307894526525,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,5.25260986757016,48.59627565925952
0,2,0,0,1,1,1,3.0283398217014463,3.0283398217014463,3.388017377110765,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.056679643402893,57.21438828243945
0,2,0,0,0,1,1,3.247610987040494,3.247610987040494,3.566878142628353,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.495221974080988,68.81177661152512
0,3,0,0,0,1,1,2.182122219778398,2.182122219778398,3.787576085037885,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.5463666593351935,129.44776929428429
0,3,1,0,1,2,0,0.7491493706752301,0.44314617507585286,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2.2474481120256904,85.82158242365918
0,3,1,0,1,2,0,1.6917365351552183,1.167656269960044,3.388017377110765,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5.075209605465655,85.82158242365918
1,3,0,0,0,1,1,1.964297209082408,1.964297209082408,3.9258259446743313,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,5.892891627247224,149.08479594309762
1,1,1,0,0,2,0,4.298082367472355,3.618438212817069,3.4129600365463904,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.298082367472355,29.354963208669297
1,3,0,2,0,3,0,2.66405651541632,1.6958846856205514,3.6766855227615323,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.9921695462489595,115.54561360290711
1,1,0,0,0,1,1,4.837749876575693,4.837749876575693,3.3288706855427668,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4.837749876575693,26.906808338933352
0,3,2,0,0,3,0,1.4307896010064418,0.7230295550418149,2.890705205856952,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4.292368803019325,51.01800919227988
1,2,1,0,0,2,0,3.324420723526437,2.6666342802426195,3.286987620815557,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.648841447052874,51.52424888357969
1,3,0,0,1,1,1,2.400854526249197,2.400854526249197,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7.202563578747591,85.82158242365918
0,2,1,0,0,2,0,1.145654895001421,0.7286349734894986,2.4513502322016216,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2.291309790002842,21.208008492794264
0,1,2,0,0,3,0,4.450604253288625,3.3750667077793444,3.7401901455675612,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.450604253288625,41.10599567231175
1,1,1,0,0,2,0,5.016043311042537,4.329504954550456,3.8055806798149296,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5.016043311042537,43.95134487455213
0,3,1,0,1,2,0,3.0476081482086985,2.40084093008694,3.388017377110765,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9.142824444626095,85.82158242365918
0,3,1,0,0,2,0,2.5944932230717392,1.9733724417020921,2.8144384941872684,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7.783479669215218,47.05141528857216
1,1,0,0,0,1,1,4.950803899258767,4.950803899258767,2.9442120610463336,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4.950803899258767,17.995689044853385
1,1,1,0,0,2,0,4.549774805326704,3.8671417415439175,3.444720727694628,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.549774805326704,30.3345313578082
1,3,0,0,0,1,1,3.084178037984578,3.084178037984578,3.306945523214965,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,9.252534113953732,78.90481758355597
1,1,1,0,0,2,0,0.652273101349973,0.3784021885584753,2.404740611767205,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.652273101349973,10.075557040392056
1,3,0,0,0,1,1,1.3869441499613877,1.3869441499613877,3.2748447910281686,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.160832449884163,76.31736471964172
0,3,0,0,0,1,1,2.9873119216858424,2.9873119216858424,2.471841239309988,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,8.961935765057527,32.53270457352358
0,1,0,1,0,2,0,5.08737470573611,4.400382750590464,2.599266144235382,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5.08737470573611,12.453861217754293
1,1,0,0,0,1,1,4.662162808307608,4.662162808307608,3.3717765697547413,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.662162808307608,28.13023300549226
0,3,0,0,0,1,1,2.3047128277601074,2.3047128277601074,3.7886259877855126,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.914138483280322,129.5868995950458
1,2,4,1,0,6,0,2.525312557756251,1.0701442246885844,3.3174801255530766,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5.050625115512502,53.18147538525564
0,2,3,0,0,4,0,2.8818242204458713,1.650906098127861,3.8474246059456463,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5.7636484408917426,91.74438657322597
0,3,0,0,0,1,1,3.1658589406896365,3.1658589406896365,3.2150162114037273,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,9.49757682206891,71.71108689527125
0,3,5,2,1,8,0,2.4212388605644555,0.8252603805244838,3.388017377110765,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,7.263716581693366,85.82158242365918
1,3,1,1,0,3,0,3.1082615322618263,2.0952369678527027,3.4648798917072923,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,9.324784596785479,92.91785809733204
0,3,0,0,0,1,1,2.955982620536681,2.955982620536681,3.1413485705904685,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.867947861610043,66.40513521713936
0,2,0,1,0,2,0,3.6412452465691323,2.973979896730937,2.2248409140037118,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,7.282490493138265,16.5040216429298
0,1,1,1,0,3,0,4.554014776830778,3.476233732263026,4.015341013292432,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.554014776830778,54.4421987058922
1,3,0,0,1,1,1,2.610305059182334,2.610305059182334,3.388017377110765,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7.830915177547002,85.82158242365918
1,3,1,2,0,4,0,3.125944413549395,1.8633589405799564,2.9687491712584277,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,9.377833240648185,55.4026613540322
1,2,1,0,0,2,0,2.4550829791385826,1.8443044798918216,3.010254136291635,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4.910165958277165,38.5851126900276
1,3,1,0,0,2,0,2.34640100127847,1.7446591265058082,2.8687844977714874,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7.03920300383541,49.84678016550568
1,1,1,6,0,8,0,0.5403572411720114,0.08579000642016556,2.8369914660537905,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.5403572411720114,16.064349557653536
0,3,0,1,0,2,0,1.377606732722325,0.9093466776397234,4.035684923332169,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.132820198166975,166.74498320819458
1,1,0,0,0,1,1,5.122767966846247,5.122767966846247,2.05730273432948,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5.122767966846247,6.824835660318776
0,3,0,0,0,1,1,2.9723868780589995,2.9723868780589995,3.2405166172661493,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,8.917160634176998,73.64074895055901
1,1,0,0,0,1,1,2.801230842320664,2.801230842320664,3.4713617225762827,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2.801230842320664,31.18053358139128
1,1,0,0,0,1,1,4.974948701907439,4.974948701907439,3.076026890558259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.974948701907439,20.672125389688617
0,1,1,0,0,2,0,3.9083181509222866,3.2350463739507056,3.7739611637265082,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3.9083181509222866,42.55224115930426
0,3,1,2,0,4,0,2.951132318184965,1.7105313369941526,2.0266343593179283,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8.853396954554896,19.765509468172624
1,3,0,1,1,2,0,2.9448652041091568,2.3029900110036823,3.388017377110765,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8.83459561232747,85.82158242365918
0,3,0,0,0,1,1,3.307615374373782,3.307615374373782,3.4434533164656917,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,9.922846123121346,90.8845283313031
0,3,0,0,0,1,1,2.27194030127934,2.27194030127934,3.371216592483815,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6.81582090383802,84.34177591052931
1,2,0,0,0,1,1,2.609900660792946,2.609900660792946,3.922207104303105,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.219801321585892,99.0236133301141
0,2,0,0,0,1,1,2.0656468306576468,2.0656468306576468,2.422366398460223,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4.1312936613152935,20.54500602283264
0,3,1,0,0,2,0,2.5669320060987677,1.9477513102202564,3.2299778575843017,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.700796018296304,72.83729167345986
1,1,0,0,0,1,1,4.79799060303344,4.79799060303344,3.6297519330744166,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.79799060303344,36.703462474983056
0,3,1,0,0,2,0,3.0395481818384154,2.393147657048299,3.6305105653184837,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9.118644545515245,110.19622916902912
0,1,0,0,0,1,1,4.994641404341906,4.994641404341906,3.4992877123276838,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.994641404341906,32.09187262912876
0,3,1,0,1,2,0,2.7922933055141166,2.1586223395542774,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8.37687991654235,85.82158242365918
1,1,1,0,0,2,0,4.7026516432262175,4.018534758158203,3.378297917867778,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.7026516432262175,28.320822169229384
0,3,2,0,1,3,0,2.677247291947165,1.7074716527054656,3.388017377110765,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.031741875841496,85.82158242365918
0,3,1,0,0,2,0,2.9785657686320812,2.335032921859898,3.449181220132232,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.935697305896245,91.42383293326932
0,3,2,0,0,3,0,1.8758095213758241,1.0445197584355894,3.2192054447050826,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5.627428564127472,72.02472556256023
1,1,1,0,0,2,0,2.679431223753532,2.052635447259329,3.797955056532687,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2.679431223753532,43.60986649997979
0,3,1,0,1,2,0,1.997431274630225,1.431518651301371,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5.992293823890675,85.82158242365918
0,3,0,1,0,2,0,2.7542337965178025,2.122800315852061,3.9392126239291767,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.262701389553408,151.13439437655285
0,3,0,0,0,1,1,1.2799889547489594,1.2799889547489594,3.0555172902360512,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3.839966864246878,60.69649763625624
0,3,0,0,0,1,1,2.189864222929927,2.189864222929927,3.38470105014731,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.569592668789781,85.52750890641701
1,3,0,0,0,1,1,2.2180724098490576,2.2180724098490576,2.3213953744075693,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,6.654217229547173,27.569649277688534
0,3,0,0,0,1,1,3.008381928249337,3.008381928249337,3.1339704420298005,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,9.02514578474801,65.89493966537097
1,3,1,0,0,2,0,2.95910978209749,2.3165274451167512,3.835256846634081,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.87732934629247,135.9159585184528
1,3,2,2,0,5,0,2.6785458640440774,1.3117809221602277,3.8306522078646608,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,8.035637592132232,135.27777114892697
0,3,0,1,1,2,0,2.8683817400045495,2.2304712850187376,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.605145220013648,85.82158242365918
0,1,0,2,1,3,0,4.687114162028002,3.6067606344772747,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.687114162028002,28.607194141219725
0,2,3,0,1,4,0,2.8543875792876228,1.6274644536187783,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5.7087751585752455,57.21438828243945
1,3,0,0,0,1,1,2.2679936482244267,2.2679936482244267,3.333132471673346,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.80398094467328,81.07798494376041
1,3,1,0,0,2,0,3.269321760348574,2.6135013980437023,3.952377690000797,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9.807965281045721,153.17699987885678
1,3,0,0,0,1,1,2.0685069766270563,2.0685069766270563,3.4293856629552097,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6.205520929881169,89.57303972880337
0,3,1,0,1,2,0,2.0881039147584888,1.5117809811613065,3.388017377110765,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.264311744275466,85.82158242365918
0,2,0,0,0,1,1,2.9424475238507544,2.9424475238507544,3.540258645598057,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.884895047701509,66.95167012152048
1,1,1,1,0,3,0,4.727366579548738,3.646298969912151,3.2923428094697944,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.727366579548738,25.90582509559825
1,3,0,0,0,1,1,3.1391440688441885,3.1391440688441885,3.5564262252626238,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,9.417432206532565,102.1132682460746
1,2,0,0,0,1,1,3.6780030195590863,3.6780030195590863,3.486302461438113,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7.3560060391181725,63.3298884912841
0,3,0,1,0,2,0,2.5852269850493856,1.964752932094842,2.4072924387993972,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,7.755680955148157,30.31156811388391
1,1,0,1,1,2,0,4.427993770226017,3.746714305784887,3.388017377110765,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.427993770226017,28.607194141219725
0,3,3,0,0,4,0,2.8273668749489302,1.6044705957185388,3.1631328907674723,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.48210062484679,67.93366747524828
1,3,1,1,0,3,0,2.277369843852982,1.3653260546836943,3.815916330557968,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.832109531558945,133.2550666434739
0,3,0,1,0,2,0,1.5098606415320015,1.0163351420497118,2.7792505686935627,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4.5295819245960045,45.32083612371467
0,3,0,0,1,1,1,2.5824869781268642,2.5824869781268642,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7.747460934380593,85.82158242365918
0,2,0,0,0,1,1,3.348278204840295,3.348278204840295,3.535012273820659,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.69655640968059,66.59087129534436
1,3,1,0,0,2,0,2.4896122278363184,1.8761465724882196,2.5208276300172874,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,7.468836683508956,34.316661603121595
1,3,1,0,1,2,0,2.8511399335700434,2.2141636313931423,3.388017377110765,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.553419800710131,85.82158242365918
0,1,0,0,0,1,1,2.3457307856354435,2.3457307856354435,2.0408729575377373,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2.3457307856354435,6.69732570533489
0,3,1,6,1,8,0,2.649516724649787,0.9720659673415692,3.388017377110765,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7.948550173949361,85.82158242365918
0,3,0,1,0,2,0,2.376987307568506,1.7726106281670717,3.287689556027078,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7.130961922705518,77.3427489415122
0,3,2,1,0,4,0,1.3347378742054885,0.5304811814244319,3.6359621200012673,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.004213622616465,110.81500972777133
0,3,2,2,0,5,0,2.9579109807551203,1.537198347566047,3.7801849092722084,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8.873732942265361,128.47243343122582
0,3,1,1,0,3,0,3.3591663231852276,2.3277718923970863,3.0391861119175374,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10.077498969555682,59.664706886536756
0,2,1,0,0,2,0,3.430743238836094,2.7694462899672843,3.2821203295873413,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.861486477672188,51.26436375785589
0,3,0,0,0,1,1,3.110399348532117,3.110399348532117,3.532488588504828,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,9.331198045596352,99.62698164634256
1,3,1,0,0,2,0,2.980608483408144,2.3369768578289536,3.590774357625951,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.941825450224432,105.78643477742605
1,1,0,0,0,1,1,4.764927405472959,4.764927405472959,2.896565839565296,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4.764927405472959,17.111839483917695
1,1,0,0,0,1,1,1.9418447536653893,1.9418447536653893,2.5608645430553896,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1.9418447536653893,11.947005722301814
1,2,0,0,1,1,1,2.9816587038226317,2.9816587038226317,3.388017377110765,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.963317407645263,57.21438828243945
0,3,1,2,0,4,0,2.8942198998469992,1.6615273897838618,3.556514526977583,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.682659699540999,102.12255033773195
1,3,0,0,0,1,1,2.9042308312914966,2.9042308312914966,3.4543675476680558,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.71269249387449,91.91481796209433
0,1,0,1,0,2,0,5.001159204106444,4.314719618120316,3.568824205077348,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5.001159204106444,34.47485746284467
0,3,0,0,0,1,1,1.7475985734422852,1.7475985734422852,3.6320449958297987,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.242795720326855,110.3700542439756
0,2,0,0,0,1,1,3.2985258400635225,3.2985258400635225,3.196650233730678,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.597051680127045,46.90097888069655
0,3,0,0,0,1,1,1.7010503549358404,1.7010503549358404,2.982335738655365,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.103151064807522,56.201567958427994
1,3,1,1,0,3,0,2.510119452259404,1.5620947009235797,3.4716902171250896,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.530358356778212,93.57331934315958
0,3,1,0,0,2,0,2.6030081532466482,1.9812979766279502,3.898546643477973,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.809024459739945,144.99210565108177
0,3,0,0,1,1,1,3.039777866692666,3.039777866692666,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,9.119333600077997,85.82158242365918
0,2,1,0,0,2,0,3.3481305857254604,2.689529751464831,3.9698791889145255,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.696261171450921,103.95626021527907
1,2,1,0,0,2,0,3.1002409264797666,2.4511473293762833,3.464513865102853,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.200481852959533,61.92183735597602
0,1,0,0,0,1,1,3.2028236757281463,3.2028236757281463,3.7771846341392625,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3.2028236757281463,42.69285703388725
0,3,1,0,0,2,0,2.8655495535758146,2.227791501241528,2.9192585670228657,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,8.596648660727444,52.58263629843354
0,3,3,0,0,4,0,2.473053342757,1.3122844610800186,2.9480732703593264,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.4191600282709995,54.20753148449347
0,3,0,0,0,1,1,3.2242374257635382,3.2242374257635382,2.353399084076326,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,9.672712277290614,28.563815101332928
0,3,0,0,0,1,1,3.1453541423515783,3.1453541423515783,3.785516265299907,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,9.436062427054734,129.1752315505143
1,3,2,0,0,3,0,1.8711558142080713,1.0409596350647494,2.5234584398820825,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5.613467442624214,34.414963895211045
1,3,0,0,0,1,1,2.926242850234152,2.926242850234152,2.5482879089474157,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,8.778728550702457,35.35558684382403
0,3,0,0,0,1,1,2.9346703686432383,2.9346703686432383,2.9363593374623345,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,8.804011105929714,53.54131591964031
